Generation	Size	Frequency	Count
181.440338	1	0.001314	0
181.440338	2	0.002628	0
181.440338	3	0.003942	0
181.440338	4	0.005256	0
181.440338	5	0.006570	0
181.440338	6	0.007884	0
181.440338	7	0.009198	0
181.440338	8	0.010512	0
181.440338	9	0.011827	0
181.440338	10	0.013141	0
181.440338	761	1.000000	1
191.444229	1	0.000895	0
191.444229	2	0.001791	0
191.444229	3	0.002686	0
191.444229	4	0.003581	1
191.444229	5	0.004476	0
191.444229	6	0.005372	0
191.444229	7	0.006267	0
191.444229	8	0.007162	0
191.444229	9	0.008057	0
191.444229	10	0.008953	0
191.444229	1117	1.000000	1
201.448685	1	0.000877	0
201.448685	2	0.001754	1
201.448685	3	0.002632	0
201.448685	4	0.003509	0
201.448685	5	0.004386	0
201.448685	6	0.005263	0
201.448685	7	0.006140	0
201.448685	8	0.007018	0
201.448685	9	0.007895	0
201.448685	10	0.008772	0
201.448685	1140	1.000000	1
211.453217	1	0.000704	0
211.453217	2	0.001407	0
211.453217	3	0.002111	0
211.453217	4	0.002815	0
211.453217	5	0.003519	0
211.453217	6	0.004222	0
211.453217	7	0.004926	0
211.453217	8	0.005630	0
211.453217	9	0.006334	0
211.453217	10	0.007037	0
211.453217	1421	1.000000	1
221.456116	1	0.000691	0
221.456116	2	0.001382	0
221.456116	3	0.002073	0
221.456116	4	0.002764	0
221.456116	5	0.003455	0
221.456116	6	0.004147	0
221.456116	7	0.004838	0
221.456116	8	0.005529	0
221.456116	9	0.006220	0
221.456116	10	0.006911	0
221.456116	1447	1.000000	1
231.458359	1	0.000577	0
231.458359	2	0.001155	0
231.458359	3	0.001732	0
231.458359	4	0.002309	0
231.458359	5	0.002887	0
231.458359	6	0.003464	0
231.458359	7	0.004042	0
231.458359	8	0.004619	0
231.458359	9	0.005196	0
231.458359	10	0.005774	0
231.458359	1732	1.000000	1
241.461182	1	0.000377	0
241.461182	2	0.000753	0
241.461182	3	0.001130	0
241.461182	4	0.001507	0
241.461182	5	0.001883	0
241.461182	6	0.002260	0
241.461182	7	0.002637	0
241.461182	8	0.003013	0
241.461182	9	0.003390	0
241.461182	10	0.003766	0
241.461182	2655	1.000000	1
251.464264	1	0.000345	0
251.464264	2	0.000689	0
251.464264	3	0.001034	0
251.464264	4	0.001379	0
251.464264	5	0.001724	0
251.464264	6	0.002068	0
251.464264	7	0.002413	0
251.464264	8	0.002758	0
251.464264	9	0.003102	0
251.464264	10	0.003447	0
251.464264	2901	1.000000	1
261.465027	1	0.000309	0
261.465027	2	0.000619	0
261.465027	3	0.000928	0
261.465027	4	0.001238	0
261.465027	5	0.001547	0
261.465027	6	0.001856	0
261.465027	7	0.002166	0
261.465027	8	0.002475	0
261.465027	9	0.002785	0
261.465027	10	0.003094	0
261.465027	3232	1.000000	1
271.466827	1	0.000254	0
271.466827	2	0.000507	0
271.466827	3	0.000761	0
271.466827	4	0.001014	0
271.466827	5	0.001268	0
271.466827	6	0.001521	0
271.466827	7	0.001775	0
271.466827	8	0.002028	0
271.466827	9	0.002282	0
271.466827	10	0.002535	0
271.466827	3944	1.000000	1
281.467560	1	0.000209	0
281.467560	2	0.000418	0
281.467560	3	0.000627	0
281.467560	4	0.000836	0
281.467560	5	0.001046	0
281.467560	6	0.001255	0
281.467560	7	0.001464	0
281.467560	8	0.001673	0
281.467560	9	0.001882	0
281.467560	10	0.002091	0
281.467560	4782	1.000000	1
284.944153	1	0.000200	0
284.944153	2	0.000400	0
284.944153	3	0.000600	0
284.944153	4	0.000800	0
284.944153	5	0.001000	0
284.944153	6	0.001200	0
284.944153	7	0.001400	0
284.944153	8	0.001600	0
284.944153	9	0.001800	0
284.944153	10	0.002000	0
284.944153	5000	1.000000	1
291.468475	1	0.000177	0
291.468475	2	0.000353	0
291.468475	3	0.000530	0
291.468475	4	0.000707	0
291.468475	5	0.000883	0
291.468475	6	0.001060	0
291.468475	7	0.001237	0
291.468475	8	0.001413	0
291.468475	9	0.001590	0
291.468475	10	0.001766	0
291.468475	5661	1.000000	1
301.469238	1	0.000140	0
301.469238	2	0.000280	0
301.469238	3	0.000420	0
301.469238	4	0.000560	0
301.469238	5	0.000699	0
301.469238	6	0.000839	0
301.469238	7	0.000979	0
301.469238	8	0.001119	1
301.469238	9	0.001259	0
301.469238	10	0.001399	0
301.469238	7149	1.000000	1
311.469666	1	0.000125	0
311.469666	2	0.000249	0
311.469666	3	0.000374	0
311.469666	4	0.000499	0
311.469666	5	0.000624	0
311.469666	6	0.000748	0
311.469666	7	0.000873	0
311.469666	8	0.000998	0
311.469666	9	0.001122	1
311.469666	10	0.001247	0
311.469666	8019	1.000000	1
321.470367	1	0.000104	1
321.470367	2	0.000207	0
321.470367	3	0.000311	0
321.470367	4	0.000415	0
321.470367	5	0.000518	0
321.470367	6	0.000622	0
321.470367	7	0.000726	0
321.470367	8	0.000829	0
321.470367	9	0.000933	0
321.470367	10	0.001037	0
321.470367	9646	1.000000	1
324.260345	1	0.000100	1
324.260345	2	0.000200	0
324.260345	3	0.000300	0
324.260345	4	0.000400	0
324.260345	5	0.000500	0
324.260345	6	0.000600	0
324.260345	7	0.000700	0
324.260345	8	0.000800	0
324.260345	9	0.000900	0
324.260345	10	0.001000	0
324.260345	10000	1.000000	1
331.470764	1	0.000087	0
331.470764	2	0.000175	1
331.470764	3	0.000262	0
331.470764	4	0.000349	0
331.470764	5	0.000437	0
331.470764	6	0.000524	0
331.470764	7	0.000611	0
331.470764	8	0.000699	0
331.470764	9	0.000786	0
331.470764	10	0.000873	0
331.470764	11451	1.000000	1
341.471558	1	0.000075	0
341.471558	2	0.000150	0
341.471558	3	0.000224	0
341.471558	4	0.000299	0
341.471558	5	0.000374	0
341.471558	6	0.000449	0
341.471558	7	0.000524	0
341.471558	8	0.000599	0
341.471558	9	0.000673	0
341.471558	10	0.000748	0
341.471558	13364	1.000000	1
347.137054	1	0.000067	0
347.137054	2	0.000133	0
347.137054	3	0.000200	0
347.137054	4	0.000267	1
347.137054	5	0.000333	0
347.137054	6	0.000400	0
347.137054	7	0.000467	0
347.137054	8	0.000533	0
347.137054	9	0.000600	0
347.137054	10	0.000667	0
347.137054	15000	1.000000	1
351.471985	1	0.000059	0
351.471985	2	0.000119	0
351.471985	3	0.000178	0
351.471985	4	0.000238	0
351.471985	5	0.000297	0
351.471985	6	0.000357	0
351.471985	7	0.000416	0
351.471985	8	0.000476	0
351.471985	9	0.000535	0
351.471985	10	0.000595	0
351.471985	16809	1.000000	1
351.471985	17	0.001011	1
356.437439	1	0.000050	1
356.437439	2	0.000100	0
356.437439	3	0.000150	0
356.437439	4	0.000200	0
356.437439	5	0.000250	0
356.437439	6	0.000300	0
356.437439	7	0.000350	0
356.437439	8	0.000400	0
356.437439	9	0.000450	0
356.437439	10	0.000500	0
356.437439	20000	1.000000	1
356.437439	39	0.001950	1
361.472260	1	0.000045	0
361.472260	2	0.000090	0
361.472260	3	0.000135	0
361.472260	4	0.000180	0
361.472260	5	0.000225	0
361.472260	6	0.000270	0
361.472260	7	0.000315	0
361.472260	8	0.000360	0
361.472260	9	0.000405	0
361.472260	10	0.000450	0
361.472260	22233	1.000000	1
361.472260	45	0.002024	1
367.445251	1	0.000040	0
367.445251	2	0.000080	0
367.445251	3	0.000120	1
367.445251	4	0.000160	0
367.445251	5	0.000200	0
367.445251	6	0.000240	0
367.445251	7	0.000280	0
367.445251	8	0.000320	0
367.445251	9	0.000360	0
367.445251	10	0.000400	0
367.445251	25000	1.000000	1
367.445251	16	0.000640	1
367.445251	24	0.000960	1
371.472504	1	0.000036	1
371.472504	2	0.000072	0
371.472504	3	0.000109	0
371.472504	4	0.000145	0
371.472504	5	0.000181	0
371.472504	6	0.000217	0
371.472504	7	0.000254	0
371.472504	8	0.000290	0
371.472504	9	0.000326	0
371.472504	10	0.000362	0
371.472504	27603	1.000000	1
371.472504	14	0.000507	1
371.472504	28	0.001014	1
371.472504	20	0.000725	1
374.842499	1	0.000033	1
374.842499	2	0.000067	0
374.842499	3	0.000100	0
374.842499	4	0.000133	0
374.842499	5	0.000167	0
374.842499	6	0.000200	0
374.842499	7	0.000233	0
374.842499	8	0.000267	0
374.842499	9	0.000300	0
374.842499	10	0.000333	1
374.842499	30000	1.000000	1
374.842499	29	0.000967	1
374.842499	21	0.000700	1
380.978363	1	0.000029	0
380.978363	2	0.000057	0
380.978363	3	0.000086	0
380.978363	4	0.000114	1
380.978363	5	0.000143	0
380.978363	6	0.000171	0
380.978363	7	0.000200	0
380.978363	8	0.000229	1
380.978363	9	0.000257	0
380.978363	10	0.000286	0
380.978363	35000	1.000000	1
380.978363	55	0.001571	1
380.978363	20	0.000571	1
381.472595	1	0.000028	2
381.472595	2	0.000057	1
381.472595	3	0.000085	0
381.472595	4	0.000113	1
381.472595	5	0.000142	0
381.472595	6	0.000170	0
381.472595	7	0.000198	0
381.472595	8	0.000227	0
381.472595	9	0.000255	0
381.472595	10	0.000283	0
381.472595	35298	1.000000	1
381.472595	53	0.001502	1
381.472595	21	0.000595	1
387.334320	1	0.000025	0
387.334320	2	0.000050	0
387.334320	3	0.000075	0
387.334320	4	0.000100	0
387.334320	5	0.000125	0
387.334320	6	0.000150	1
387.334320	7	0.000175	0
387.334320	8	0.000200	0
387.334320	9	0.000225	1
387.334320	10	0.000250	1
387.334320	40000	1.000000	1
387.334320	71	0.001775	1
387.334320	39	0.000975	1
387.334320	59	0.001475	1
391.472717	1	0.000023	0
391.472717	2	0.000046	0
391.472717	3	0.000069	0
391.472717	4	0.000092	1
391.472717	5	0.000115	0
391.472717	6	0.000138	0
391.472717	7	0.000161	0
391.472717	8	0.000184	0
391.472717	9	0.000207	0
391.472717	10	0.000230	0
391.472717	43416	1.000000	1
391.472717	11	0.000253	1
391.472717	107	0.002465	1
391.472717	108	0.002488	1
391.472717	18	0.000415	1
391.472717	134	0.003086	1
392.853668	1	0.000022	1
392.853668	2	0.000044	0
392.853668	3	0.000067	0
392.853668	4	0.000089	1
392.853668	5	0.000111	0
392.853668	6	0.000133	0
392.853668	7	0.000156	0
392.853668	8	0.000178	0
392.853668	9	0.000200	0
392.853668	10	0.000222	0
392.853668	45000	1.000000	1
392.853668	25	0.000556	1
392.853668	93	0.002067	1
392.853668	139	0.003089	1
392.853668	16	0.000356	1
392.853668	254	0.005644	1
397.380707	1	0.000020	2
397.380707	2	0.000040	1
397.380707	3	0.000060	0
397.380707	4	0.000080	0
397.380707	5	0.000100	0
397.380707	6	0.000120	0
397.380707	7	0.000140	1
397.380707	8	0.000160	0
397.380707	9	0.000180	0
397.380707	10	0.000200	0
397.380707	50000	1.000000	1
397.380707	60	0.001200	1
397.380707	144	0.002880	1
397.380707	280	0.005600	1
397.380707	80	0.001600	1
397.380707	772	0.015440	1
401.385406	1	0.000018	0
401.385406	2	0.000036	1
401.385406	3	0.000055	1
401.385406	4	0.000073	0
401.385406	5	0.000091	0
401.385406	6	0.000109	0
401.385406	7	0.000127	0
401.385406	8	0.000145	1
401.385406	9	0.000164	1
401.385406	10	0.000182	0
401.385406	55000	1.000000	1
401.385406	102	0.001855	1
401.385406	162	0.002945	1
401.385406	24	0.000436	1
401.385406	619	0.011255	1
401.385406	104	0.001891	1
401.385406	1902	0.034582	1
401.472809	1	0.000018	0
401.472809	2	0.000036	1
401.472809	3	0.000054	1
401.472809	4	0.000072	0
401.472809	5	0.000090	0
401.472809	6	0.000109	0
401.472809	7	0.000127	0
401.472809	8	0.000145	0
401.472809	9	0.000163	1
401.472809	10	0.000181	1
401.472809	55270	1.000000	1
401.472809	100	0.001809	1
401.472809	163	0.002949	1
401.472809	23	0.000416	1
401.472809	620	0.011218	1
401.472809	106	0.001918	1
401.472809	1938	0.035064	1
403.988922	1	0.000017	0
403.988922	2	0.000033	1
403.988922	3	0.000050	0
403.988922	4	0.000067	0
403.988922	5	0.000083	0
403.988922	6	0.000100	0
403.988922	7	0.000117	0
403.988922	8	0.000133	0
403.988922	9	0.000150	0
403.988922	10	0.000167	0
403.988922	60000	1.000000	1
403.988922	149	0.002483	1
403.988922	151	0.002517	1
403.988922	38	0.000633	1
403.988922	833	0.013883	1
403.988922	203	0.003383	1
403.988922	3152	0.052533	1
403.988922	15	0.000250	1
403.988922	13	0.000217	1
403.988922	21	0.000350	1
406.079224	1	0.000015	1
406.079224	2	0.000031	0
406.079224	3	0.000046	0
406.079224	4	0.000062	0
406.079224	5	0.000077	1
406.079224	6	0.000092	0
406.079224	7	0.000108	0
406.079224	8	0.000123	1
406.079224	9	0.000138	0
406.079224	10	0.000154	0
406.079224	65000	1.000000	1
406.079224	152	0.002338	1
406.079224	217	0.003338	1
406.079224	35	0.000538	1
406.079224	1262	0.019415	1
406.079224	272	0.004185	1
406.079224	5180	0.079692	1
406.079224	19	0.000292	1
407.878296	1	0.000014	1
407.878296	2	0.000029	0
407.878296	3	0.000043	1
407.878296	4	0.000057	0
407.878296	5	0.000071	0
407.878296	6	0.000086	0
407.878296	7	0.000100	0
407.878296	8	0.000114	0
407.878296	9	0.000129	1
407.878296	10	0.000143	0
407.878296	70000	1.000000	1
407.878296	180	0.002571	1
407.878296	283	0.004043	1
407.878296	47	0.000671	1
407.878296	1692	0.024171	1
407.878296	367	0.005243	1
407.878296	7984	0.114057	1
409.400848	1	0.000013	3
409.400848	2	0.000027	1
409.400848	3	0.000040	0
409.400848	4	0.000053	0
409.400848	5	0.000067	0
409.400848	6	0.000080	0
409.400848	7	0.000093	0
409.400848	8	0.000107	1
409.400848	9	0.000120	0
409.400848	10	0.000133	1
409.400848	75000	1.000000	1
409.400848	210	0.002800	1
409.400848	299	0.003987	1
409.400848	82	0.001093	1
409.400848	2165	0.028867	1
409.400848	504	0.006720	1
409.400848	11273	0.150307	1
410.580383	1	0.000012	3
410.580383	2	0.000025	1
410.580383	3	0.000038	0
410.580383	4	0.000050	0
410.580383	5	0.000063	0
410.580383	6	0.000075	0
410.580383	7	0.000087	1
410.580383	8	0.000100	0
410.580383	9	0.000112	0
410.580383	10	0.000125	0
410.580383	80000	1.000000	1
410.580383	218	0.002725	1
410.580383	324	0.004050	1
410.580383	107	0.001338	1
410.580383	2783	0.034787	1
410.580383	732	0.009150	1
410.580383	14445	0.180562	1
410.580383	11	0.000137	1
411.472839	1	0.000012	2
411.472839	2	0.000024	1
411.472839	3	0.000036	1
411.472839	4	0.000047	1
411.472839	5	0.000059	1
411.472839	6	0.000071	0
411.472839	7	0.000083	1
411.472839	8	0.000095	0
411.472839	9	0.000107	0
411.472839	10	0.000119	0
411.472839	84307	1.000000	1
411.472839	203	0.002408	1
411.472839	297	0.003523	1
411.472839	92	0.001091	1
411.472839	3254	0.038597	1
411.472839	863	0.010236	1
411.472839	17654	0.209401	1
411.472839	17	0.000202	1
411.585907	1	0.000012	1
411.585907	2	0.000024	1
411.585907	3	0.000035	1
411.585907	4	0.000047	1
411.585907	5	0.000059	1
411.585907	6	0.000071	0
411.585907	7	0.000082	1
411.585907	8	0.000094	0
411.585907	9	0.000106	0
411.585907	10	0.000118	0
411.585907	85000	1.000000	1
411.585907	210	0.002471	1
411.585907	289	0.003400	1
411.585907	94	0.001106	1
411.585907	3317	0.039024	1
411.585907	894	0.010518	1
411.585907	18143	0.213447	1
411.585907	19	0.000224	1
412.309387	1	0.000011	0
412.309387	2	0.000022	1
412.309387	3	0.000033	2
412.309387	4	0.000044	1
412.309387	5	0.000056	0
412.309387	6	0.000067	1
412.309387	7	0.000078	0
412.309387	8	0.000089	0
412.309387	9	0.000100	0
412.309387	10	0.000111	0
412.309387	90000	1.000000	1
412.309387	185	0.002056	1
412.309387	319	0.003544	1
412.309387	108	0.001200	1
412.309387	3733	0.041478	1
412.309387	978	0.010867	1
412.309387	11	0.000122	1
412.309387	21845	0.242722	1
412.309387	16	0.000178	1
413.035614	1	0.000011	1
413.035614	2	0.000021	0
413.035614	3	0.000032	0
413.035614	4	0.000042	0
413.035614	5	0.000053	2
413.035614	6	0.000063	0
413.035614	7	0.000074	0
413.035614	8	0.000084	0
413.035614	9	0.000095	0
413.035614	10	0.000105	0
413.035614	95000	1.000000	1
413.035614	226	0.002379	1
413.035614	361	0.003800	1
413.035614	129	0.001358	1
413.035614	4371	0.046011	1
413.035614	1107	0.011653	1
413.035614	12	0.000126	1
413.035614	25040	0.263579	1
413.035614	13	0.000137	1
413.035614	23	0.000242	1
413.594086	1	0.000010	1
413.594086	2	0.000020	0
413.594086	3	0.000030	1
413.594086	4	0.000040	1
413.594086	5	0.000050	0
413.594086	6	0.000060	0
413.594086	7	0.000070	0
413.594086	8	0.000080	0
413.594086	9	0.000090	0
413.594086	10	0.000100	0
413.594086	100000	1.000000	1
413.594086	243	0.002430	1
413.594086	356	0.003560	1
413.594086	127	0.001270	1
413.594086	4851	0.048510	1
413.594086	1226	0.012260	1
413.594086	13	0.000130	1
413.594086	28653	0.286530	1
413.594086	22	0.000220	1
413.594086	20	0.000200	1
414.127136	1	0.000010	5
414.127136	2	0.000019	2
414.127136	3	0.000029	0
414.127136	4	0.000038	0
414.127136	5	0.000048	0
414.127136	6	0.000057	0
414.127136	7	0.000067	0
414.127136	8	0.000076	0
414.127136	9	0.000086	0
414.127136	10	0.000095	0
414.127136	105000	1.000000	1
414.127136	263	0.002505	1
414.127136	339	0.003229	1
414.127136	136	0.001295	1
414.127136	5386	0.051295	1
414.127136	1316	0.012533	1
414.127136	11	0.000105	1
414.127136	32369	0.308276	1
414.127136	17	0.000162	1
414.127136	20	0.000190	1
414.562958	1	0.000009	3
414.562958	2	0.000018	3
414.562958	3	0.000027	0
414.562958	4	0.000036	0
414.562958	5	0.000045	0
414.562958	6	0.000055	0
414.562958	7	0.000064	1
414.562958	8	0.000073	0
414.562958	9	0.000082	0
414.562958	10	0.000091	0
414.562958	110000	1.000000	1
414.562958	274	0.002491	1
414.562958	354	0.003218	1
414.562958	137	0.001245	1
414.562958	5879	0.053445	1
414.562958	1434	0.013036	1
414.562958	13	0.000118	1
414.562958	35745	0.324955	1
414.562958	17	0.000155	1
414.562958	24	0.000218	1
415.024689	1	0.000009	4
415.024689	2	0.000017	1
415.024689	3	0.000026	0
415.024689	4	0.000035	0
415.024689	5	0.000043	0
415.024689	6	0.000052	0
415.024689	7	0.000061	0
415.024689	8	0.000070	1
415.024689	9	0.000078	0
415.024689	10	0.000087	0
415.024689	115000	1.000000	1
415.024689	276	0.002400	1
415.024689	341	0.002965	1
415.024689	135	0.001174	1
415.024689	6346	0.055183	1
415.024689	1577	0.013713	1
415.024689	12	0.000104	1
415.024689	39683	0.345070	1
415.024689	16	0.000139	1
415.024689	29	0.000252	1
415.418884	1	0.000008	3
415.418884	2	0.000017	2
415.418884	3	0.000025	0
415.418884	4	0.000033	0
415.418884	5	0.000042	0
415.418884	6	0.000050	0
415.418884	7	0.000058	1
415.418884	8	0.000067	0
415.418884	9	0.000075	0
415.418884	10	0.000083	0
415.418884	120000	1.000000	1
415.418884	272	0.002267	1
415.418884	359	0.002992	1
415.418884	134	0.001117	1
415.418884	6811	0.056758	1
415.418884	1747	0.014558	1
415.418884	15	0.000125	1
415.418884	43270	0.360583	1
415.418884	23	0.000192	1
415.418884	32	0.000267	1
415.796875	1	0.000008	2
415.796875	2	0.000016	0
415.796875	3	0.000024	3
415.796875	4	0.000032	1
415.796875	5	0.000040	1
415.796875	6	0.000048	0
415.796875	7	0.000056	0
415.796875	8	0.000064	0
415.796875	9	0.000072	0
415.796875	10	0.000080	0
415.796875	125000	1.000000	1
415.796875	280	0.002240	1
415.796875	367	0.002936	1
415.796875	105	0.000840	1
415.796875	7353	0.058824	1
415.796875	1811	0.014488	1
415.796875	14	0.000112	1
415.796875	47061	0.376488	1
415.796875	23	0.000184	1
415.796875	34	0.000272	1
416.184204	1	0.000008	3
416.184204	2	0.000015	1
416.184204	3	0.000023	0
416.184204	4	0.000031	2
416.184204	5	0.000038	0
416.184204	6	0.000046	0
416.184204	7	0.000054	0
416.184204	8	0.000062	1
416.184204	9	0.000069	0
416.184204	10	0.000077	0
416.184204	130000	1.000000	1
416.184204	282	0.002169	1
416.184204	366	0.002815	1
416.184204	97	0.000746	1
416.184204	7816	0.060123	1
416.184204	1923	0.014792	1
416.184204	12	0.000092	1
416.184204	51141	0.393392	1
416.184204	23	0.000177	1
416.184204	27	0.000208	1
416.509277	1	0.000007	2
416.509277	2	0.000015	1
416.509277	3	0.000022	1
416.509277	4	0.000030	1
416.509277	5	0.000037	0
416.509277	6	0.000044	0
416.509277	7	0.000052	0
416.509277	8	0.000059	1
416.509277	9	0.000067	0
416.509277	10	0.000074	0
416.509277	135000	1.000000	1
416.509277	294	0.002178	1
416.509277	370	0.002741	1
416.509277	111	0.000822	1
416.509277	8325	0.061667	1
416.509277	2034	0.015067	1
416.509277	17	0.000126	1
416.509277	54963	0.407133	1
416.509277	20	0.000148	1
416.509277	31	0.000230	1
416.829224	1	0.000007	2
416.829224	2	0.000014	0
416.829224	3	0.000021	1
416.829224	4	0.000029	1
416.829224	5	0.000036	0
416.829224	6	0.000043	0
416.829224	7	0.000050	1
416.829224	8	0.000057	0
416.829224	9	0.000064	0
416.829224	10	0.000071	0
416.829224	140000	1.000000	1
416.829224	318	0.002271	1
416.829224	344	0.002457	1
416.829224	116	0.000829	1
416.829224	8904	0.063600	1
416.829224	2127	0.015193	1
416.829224	20	0.000143	1
416.829224	58735	0.419536	1
416.829224	17	0.000121	1
416.829224	42	0.000300	1
417.106750	1	0.000007	2
417.106750	2	0.000014	1
417.106750	3	0.000021	0
417.106750	4	0.000028	0
417.106750	5	0.000034	0
417.106750	6	0.000041	1
417.106750	7	0.000048	0
417.106750	8	0.000055	0
417.106750	9	0.000062	0
417.106750	10	0.000069	0
417.106750	145000	1.000000	1
417.106750	315	0.002172	1
417.106750	356	0.002455	1
417.106750	121	0.000834	1
417.106750	9408	0.064883	1
417.106750	2167	0.014945	1
417.106750	18	0.000124	1
417.106750	62518	0.431159	1
417.106750	17	0.000117	1
417.106750	14	0.000097	1
417.106750	42	0.000290	1
417.390289	1	0.000007	2
417.390289	2	0.000013	0
417.390289	3	0.000020	0
417.390289	4	0.000027	0
417.390289	5	0.000033	0
417.390289	6	0.000040	1
417.390289	7	0.000047	0
417.390289	8	0.000053	0
417.390289	9	0.000060	0
417.390289	10	0.000067	0
